wbody,zone,holeid,event,Date Time,Turbidity (NTU) (803671),BGA-PC Fluorescence (RFU) (797015),Actual Conductivity (µS/cm) (803397),Specific Conductivity (µS/cm) (803397),Salinity (PSU) (803397),Resistivity (Ω⋅cm) (803397),Density (g/cm³) (803397),Total Dissolved Solids (ppt) (803397),Chlorophyll-a Fluorescence (RFU) (804408),Temperature (°C) (804550),Barometric Pressure (mm Hg) (804550),Pressure (psi) (785112),Depth (ft),Depth (m) (785112),Surface Elevation (m) (785112),External Voltage (V) (804550),Battery Capacity (%) (804550),Barometric Pressure (mbar) (868976),Temperature (°C) (868976),Latitude,Longitude,Marked
lake,pelagic,p5,13c,2024-03-13 14:32:00,2.9150424,0.02843438,59.827793,102.61396,0.04661161,16714.633,1.0000075,0.0667999,0.58648854,3.1695042,717.2102,14.76991,10.586135,3.226653948,,16.830225,71,956.20215,10.791042,46.01393922,-89.67138005,
lake,pelagic,p5,13c,2024-03-13 14:32:00,4.0011473,0.026382852,60.013084,102.83503,0.04672162,16663.045,1.000008,0.06685022,0.4920773,3.1715796,717.20856,15.086187,10.808687,3.294487798,,16.806892,71,956.19995,10.7901535,46.01393912,-89.67137952,
lake,pelagic,p5,13c,2024-03-13 14:32:00,459.6615,1.1995767,60.192497,103.09647,0.046847377,16613.396,1.0000082,0.06701528,2.4152863,3.2090304,717.2018,15.354449,10.956978,3.339686894,,16.789871,71,956.1909,10.781222,46.0139425,-89.67138306,
lake,pelagic,p5,13c,2024-03-13 14:32:00,507.29028,1.3220811,60.217922,103.13171,0.04686446,16606.35,1.0000082,0.06703416,2.6120038,3.2130306,717.2011,15.393118,10.97996,3.346691808,,16.787174,71,956.19,10.780306,46.0139501,-89.67138561,
lake,pelagic,p5,13c,2024-03-13 14:32:00,765.2553,1.8772573,60.26163,124.44771,0.05688451,13791.517,1.0000167,0.080891006,0.22025096,3.2246802,717.2492,15.479187,10.998561,3.352361393,,16.828526,71,956.2542,10.761641,46.01394803,-89.67138693,
lake,pelagic,p5,13c,2024-03-13 14:32:00,628.1437,1.0473711,71.35817,124.344894,0.056840427,13767.056,1.0000168,0.08082419,0.085317574,3.2552657,717.2323,15.540287,10.997948,3.35217455,,16.815096,71,956.2316,10.751767,46.01394718,-89.67138416,
lake,pelagic,p5,13c,2024-03-13 14:32:00,622.31396,0.97806257,72.530525,125.11113,0.057201054,13661.87,1.0000172,0.08132224,0,3.2588563,717.2323,15.549623,10.998453,3.352328474,,16.8152,71,956.2316,10.750059,46.0139417,-89.67138151,
lake,pelagic,p5,13c,2024-03-13 14:32:00,773.7543,0.4235352,72.802795,124.64915,0.05698323,13720.783,1.0000123,0.07322974,1.6258513,3.2563844,717.2103,15.240679,10.9064665,3.324290989,,16.805824,71,956.2023,10.722456,46.01393438,-89.67137729,
lake,pelagic,p5,13c,2024-03-13 14:32:00,2776.57,0.7152107,65.467995,111.917366,0.05100534,15300.918,1.0000117,0.07188425,1.6903526,3.270768,717.1828,14.600505,10.463279,3.189207439,,16.805235,71,956.1656,10.703342,46.013931,-89.67137995,
lake,pelagic,p5,13c,2024-03-13 14:32:00,2994.6514,0.72752553,64.68085,110.56621,0.0503709,15468.627,1.0000114,0.07145233,1.7565668,3.2721505,717.17914,14.521263,10.412971,3.173873561,,16.804878,71,956.1607,10.700306,46.01393263,-89.67138093,
lake,pelagic,p5,13c,2024-03-13 14:32:00,351.34363,1.4080987,61.3646,104.86436,0.04769322,16303.625,1.0000097,0.0671827,1.7108498,3.281795,717.21277,13.425908,9.64017,2.938323816,,16.845959,71,956.20557,10.681961,46.01393876,-89.6713821,
lake,pelagic,p5,13c,2024-03-13 14:32:00,127.65,0.21468878,60.124363,102.9081,0.046763346,16635.32,1.0000083,0.06677981,0.5714194,3.2558606,717.22754,12.671,9.108945,2.776406436,,16.809975,71,956.2252,10.654901,46.01394533,-89.67138448,
lake,pelagic,p5,13c,2024-03-13 14:32:00,4.9623594,0.11339623,59.890892,102.52507,0.046582296,16696.74,1.0000081,0.066581674,0.4515093,3.253463,717.23035,12.553762,9.026441,2.751259217,,16.807686,71,956.229,10.651432,46.01394529,-89.67138434,
lake,pelagic,p5,13c,2024-03-13 14:32:00,9.595338,0.11646237,59.86579,102.47988,0.0465612,16704.115,1.0000081,0.06659762,0.27866104,3.2310247,717.2171,11.720152,8.43966,2.572408368,,16.805645,71,956.21136,10.641391,46.01394274,-89.67138259,
lake,pelagic,p5,13c,2024-03-13 14:32:00,6.794602,0.04779222,59.80194,102.41479,0.04654248,16722.076,1.0000077,0.06659318,0.37376803,3.2165115,717.22925,11.247306,8.106998,2.47101299,,16.805,71,956.22754,10.614482,46.01394342,-89.67137321,
lake,pelagic,p5,13c,2024-03-13 14:32:00,6.1354175,0.044858634,59.79657,102.40972,0.04654143,16723.6,1.0000077,0.06659244,0.38176116,3.2142303,717.23004,11.168291,8.051398,2.45406611,,16.805,71,956.22864,10.611289,46.0139428,-89.67137367,
lake,pelagic,p5,13c,2024-03-13 14:32:00,4.21373,0.05168168,59.772808,102.37604,0.046510465,16730.04,1.0000079,0.06654695,0.23016272,3.2123222,717.20386,10.852136,7.8287497,2.386202909,,16.813051,71,956.19366,10.592506,46.01394952,-89.67137612,
lake,pelagic,p5,13c,2024-03-13 14:32:00,5.068158,0.0837339,59.757885,102.38946,0.04651339,16735.16,1.0000077,0.066547796,0.29941636,3.2006888,717.18933,10.174527,7.3519115,2.240862625,,16.806057,71,956.1743,10.565433,46.01395496,-89.67138179,
lake,pelagic,p5,13c,2024-03-13 14:32:00,5.0900645,0.08755102,59.755604,102.38981,0.04651263,16735.89,1.0000077,0.0665463,0.30107793,3.1994166,717.1868,10.092406,7.294116,2.223246557,,16.805595,71,956.17096,10.561971,46.01395573,-89.67139141,
lake,pelagic,p5,13c,2024-03-13 14:32:00,3.6710002,0.054604303,59.70632,102.32994,0.046482943,16748.732,1.0000076,0.06651389,0.37616295,3.1920803,717.1997,9.784376,7.077334,2.157171403,,16.805157,71,956.1882,10.560519,46.01395125,-89.6713934,
lake,pelagic,p5,13c,2024-03-13 14:33:00,2.9122195,0.03543287,59.720795,102.35404,0.04649431,16744.625,1.0000076,0.06655829,0.24705082,3.192293,717.2004,8.979356,6.5108175,1.984497174,,16.797384,71,956.189,10.543078,46.01394948,-89.67138705,
lake,pelagic,p5,13c,2024-03-13 14:33:00,2.771907,0.0319713,59.720512,102.35426,0.04649437,16744.656,1.0000076,0.06656179,0.23571987,3.1920843,717.201,8.884002,6.443714,1.964044027,,16.796568,71,956.1898,10.541263,46.01394703,-89.67138782,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.6116083,0.03371646,59.69855,102.35481,0.04649222,16750.826,1.0000075,0.06653368,0.18687998,3.1793182,717.1942,8.348311,6.0667,1.84913016,,16.828215,71,956.1808,10.522582,46.01394486,-89.67139675,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.4195776,0.073205635,59.697853,102.32878,0.046481553,16751.021,1.0000076,0.06651507,0.17764309,3.187905,717.19366,7.3102183,5.3362074,1.626476016,,16.800434,71,956.1801,10.512446,46.0139428,-89.67140263,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.4314036,0.07757196,59.696903,102.325874,0.04648027,16751.287,1.0000076,0.06651187,0.17550983,3.1883657,717.19336,7.1829143,5.2466235,1.599170843,,16.798615,71,956.1797,10.510765,46.01393925,-89.67140128,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.7108898,0.0446173,59.70306,102.36769,0.046496104,16754.459,1.0000073,0.066539094,0.14954019,3.1791146,717.16675,6.5808005,4.822779,1.469983039,,16.8048,71,956.14417,10.483572,46.01394259,-89.6714012,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.7304769,0.04272417,59.703735,102.37104,0.046497345,16754.785,1.0000073,0.06654128,0.14670128,3.1785228,717.16394,6.4788127,4.7509966,1.448103764,,16.804255,71,956.14044,10.480387,46.01394368,-89.67139212,
lake,pelagic,p5,13c,2024-03-13 14:33:00,2.5994928,0.08153056,59.707073,102.36701,0.046497956,16748.797,1.0000075,0.066538565,0.15541075,3.1814015,717.1914,5.9528794,4.3807874,1.335264,,16.830254,71,956.17706,10.479978,46.01394866,-89.67138886,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.764057,0.065764934,59.66386,102.31769,0.0464733,16757.723,1.0000073,0.066535786,0.07088799,3.1740124,717.19275,5.023769,3.7269495,1.135974208,,16.815609,71,956.17883,10.4624195,46.0139506,-89.67138342,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.8408887,0.06566556,59.659527,102.31239,0.046470758,16758.412,1.0000073,0.06653536,0.06251637,3.1733737,717.1939,4.9076552,3.645234,1.111067323,,16.815058,71,956.1804,10.460607,46.01394638,-89.671381,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.0061345,0.035081618,59.665604,102.37118,0.046495285,16759.807,1.0000072,0.06654394,0.083529666,3.1589499,717.17285,4.4409647,3.3167837,1.010955672,,16.805904,71,956.15234,10.451005,46.0139419,-89.67138355,
lake,pelagic,p5,13c,2024-03-13 14:33:00,2.4956791,0.05004133,59.662735,102.351425,0.046486948,16760.783,1.0000073,0.06652839,0.0438296,3.1633706,717.1716,3.4442046,2.6153233,0.797150542,,16.805265,71,956.1506,10.432936,46.01394294,-89.67138618,
lake,pelagic,p5,13c,2024-03-13 14:33:00,2.4101245,0.050588433,59.662727,102.35151,0.04648698,16760.912,1.0000073,0.06652707,0.04057817,3.163341,717.1707,3.3249526,2.5314,0.77157072,,16.804922,71,956.1495,10.430743,46.01394305,-89.67138266,
lake,pelagic,p5,13c,2024-03-13 14:33:00,4.567216,0.028418463,59.61392,102.24803,0.046439607,16774.605,1.0000073,0.06646113,0.03205984,3.157501,717.1914,2.7120872,2.1002743,0.640163607,,16.805,71,956.17706,10.411944,46.01394383,-89.67138042,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.176385,0.03443767,59.67773,102.3755,0.04649836,16756.672,1.0000073,0.06654404,0.027610017,3.1624687,717.2121,1.5281831,1.2667772,0.386113691,,16.82825,71,956.20465,10.401994,46.01394213,-89.67138162,
lake,pelagic,p5,13c,2024-03-13 14:33:00,3.10936,0.034211908,59.682682,102.38523,0.04650285,16755.281,1.0000073,0.06655041,0.026941825,3.1627605,717.21497,1.3835695,1.1649778,0.355085233,,16.830698,71,956.20856,10.400303,46.01394444,-89.67138095,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.04341,51.37894,91.307106,0.041083466,19464.695,0.9999797,0.05934374,0.739135,1.9973434,716.11615,-0.096383005,0.404398668,0.123260714,-0.067758895,0.11757672,74,954.73956,11.730596,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.12756,51.22603,90.85668,0.04088492,19523.125,0.99998236,0.059306886,0.91839737,2.1521957,716.13416,-0.06854415,0.468058727,0.1426643,-0.048191335,0.1251856,74,954.7665,11.72126,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.113081,51.808372,91.667534,0.041279458,19302.219,0.99998385,0.05961709,0.90529025,2.1953838,716.13495,-0.01370441,0.59674147,0.1818868,-0.009635159,0.12566343,74,954.7263,11.695047,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.114385,51.854843,91.719505,0.041305847,19284.78,0.9999841,0.05963582,0.91088766,2.205945,716.13586,-0.006339615,0.613954396,0.1871333,-0.004457193,0.12603408,74,954.72284,11.69179,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.142022,55.81374,98.55649,0.044516947,17927.959,0.99998796,0.06406621,0.93813306,2.289872,716.1358,0.17037158,1.02176168,0.31143296,0.11978314,0.117910735,74,954.76544,11.69048,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.30186,57.34434,100.844765,0.04561576,17445.398,0.9999961,0.06688596,0.9260528,2.4135818,716.1423,0.45785654,1.6848125,0.51353085,0.3219052,0.11729372,74,954.7767,11.681404,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.321166,57.663445,101.3562,0.04585865,17340.885,0.9999972,0.067370385,0.92583007,2.4306688,716.143,0.49690443,1.774871719,0.5409809,0.34935862,0.116922475,74,954.7797,11.680427,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.320986,59.135387,102.961555,0.04667507,16911.572,1.0000001,0.06704488,1.1489513,2.5804522,716.1295,0.56693405,1.936534449,0.5902557,0.39859432,0.117,74,954.76135,11.670927,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.297216,59.480045,103.26435,0.046836518,16812.807,1.0000018,0.06716172,1.2731587,2.7861555,716.13525,0.7597974,2.381387041,0.72584677,0.5341908,0.10913134,74,954.769,11.661513,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:28:00,,10.294143,59.573727,103.35815,0.046885073,16785.658,1.000002,0.06715754,1.2957463,2.8147547,716.1354,0.78351355,2.436095472,0.7425219,0.5508649,0.10824759,74,954.7691,11.660112,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.315702,59.589714,103.11594,0.046788912,16692.371,1.0000044,0.06728014,1.3545913,2.8996003,716.12195,1.1454328,3.270879396,0.99696404,0.80531937,0.108026996,74,954.7513,11.650834,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.340337,59.983494,103.456856,0.046970796,16661.656,1.0000054,0.06727471,1.2714344,2.9492292,716.15393,1.3181447,3.66926542,1.1183921,0.926748,0.108,74,954.79395,11.632757,46.01314977,-89.67246179,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.343865,60.027603,103.48562,0.04698736,16654.594,1.0000056,0.06727833,1.2646011,2.95766,716.1569,1.350412,3.74369357,1.1410778,0.94943416,0.108,74,954.79785,11.630445,46.01315882,-89.67246209,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.27388,59.970127,103.220795,0.04687361,16674.482,1.0000062,0.06709492,1.4073327,3.0577028,716.1306,1.5052891,4.100744751,1.249907,1.1216196,0.13272749,74,954.7628,11.630102,46.01315882,-89.67246209,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.283343,60.00103,103.254395,0.046898406,16646.768,1.0000067,0.06711536,1.4236747,3.0871491,716.1225,1.7789758,4.732286089,1.4424008,1.2575237,0.13428648,74,954.752,11.603736,46.01314979,-89.67246431,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.281782,60.001644,103.24762,0.046896566,16644.473,1.0000068,0.067110956,1.4308515,3.093978,716.1206,1.8142675,4.81371063,1.467219,1.2785289,0.13536023,74,954.74945,11.60089,46.01314979,-89.67246431,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.268449,60.108337,103.17192,0.046869576,16634.926,1.0000074,0.06706175,1.5763291,3.109138,716.1139,1.9584671,5.146311024,1.5685956,1.3772483,0.15982169,74,954.74054,11.590941,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.1663065,60.10041,103.122154,0.046848033,16638.287,1.0000079,0.066966616,1.5868151,3.1540954,716.1267,2.1991265,5.70132185,1.7377629,1.5461398,0.1693095,74,954.7576,11.59024,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.154583,60.103374,103.11369,0.046844568,16638.36,1.000008,0.06695425,1.5933752,3.1595871,716.12787,2.2304118,5.773473753,1.7597548,1.5681356,0.17125972,74,954.75916,11.589839,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.3289995,60.065945,102.90338,0.046755143,16648.37,1.0000081,0.066881746,1.4332052,3.1992922,716.1075,2.331561,6.006864501,1.8308923,1.6392506,0.17099313,74,954.732,11.571551,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.197446,60.054695,102.85868,0.04673573,16651.488,1.0000081,0.066856414,1.6349634,3.2117984,716.1393,2.4509742,6.281697178,1.9146613,1.7854384,0.18681015,74,954.77435,11.570486,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.189929,60.05219,102.846115,0.046730347,16652.184,1.0000081,0.06685107,1.6506747,3.214574,716.1419,2.467353,6.319415026,1.9261577,1.803598,0.18849812,74,954.7779,11.56969,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.138743,60.05863,102.72597,0.04668279,16648.748,1.0000086,0.06677189,1.5346546,3.2523541,716.143,2.6941423,6.843220144,2.0858135,1.9007715,0.19694619,74,954.7793,11.561011,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.127175,60.04335,102.61481,0.04663532,16654.457,1.0000088,0.066699624,1.5761409,3.2597146,716.1368,2.745902,6.962599409,2.1222003,1.9328862,0.21336845,74,954.771,11.551626,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.124568,60.041904,102.59872,0.046628572,16654.963,1.0000088,0.06668916,1.5763339,3.2617695,716.13605,2.7588916,6.992584646,2.1313398,1.9393817,0.21540076,74,954.7701,11.550311,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.18255,60.061836,102.53845,0.046606127,16649.498,1.0000092,0.066679895,1.500939,3.3099484,716.1289,2.8318467,7.38125853,2.2498076,2.0581408,0.22424614,74,954.7605,11.540788,46.01314454,-89.6724759,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.157865,60.079277,102.53633,0.046607133,16644.674,1.0000092,0.066651836,1.5768539,3.3068984,716.1285,3.030177,7.642090551,2.3293092,2.137663,0.23269242,74,954.76874,11.522678,46.01313504,-89.67247344,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.157442,60.08196,102.53395,0.04660645,16643.932,1.0000092,0.06664856,1.5820216,3.3084269,716.1282,3.0543842,7.685200131,2.342449,2.1508038,0.2339164,74,954.7692,11.520371,46.01313504,-89.67247344,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.101937,60.04956,102.42242,0.046557523,16652.912,1.0000094,0.06657463,1.636278,3.338939,716.1353,3.1979654,8.005794619,2.4401662,2.2485266,0.24237642,74,954.7697,11.520038,46.01313504,-89.67247344,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.085974,60.06465,102.46918,0.04657819,16652.906,1.0000094,0.06655069,1.6274687,3.333346,716.16876,3.438516,8.560273622,2.6091714,2.4175174,0.25077286,74,954.8139,11.502326,46.01313504,-89.67247344,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.082194,60.065006,102.46982,0.046578493,16653.256,1.0000094,0.06654529,1.6284575,3.3339741,716.1726,3.469654,8.632103346,2.6310651,2.4394097,0.25199637,74,954.8186,11.500432,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.124913,60.063774,102.384445,0.04654355,16649.338,1.0000095,0.06654512,1.7927384,3.3511298,716.15247,3.6014063,8.935896325,2.7236612,2.5320408,0.26854163,74,954.79193,11.500045,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.047314,60.05137,102.35786,0.04653139,16652.549,1.0000097,0.06650658,1.8713626,3.3593154,716.145,3.8345404,9.472814304,2.8873138,2.6959503,0.27718434,74,954.78204,11.482858,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.04097,60.05002,102.351845,0.046528794,16652.738,1.0000097,0.06650261,1.885492,3.360817,716.1435,3.8629947,9.53835958,2.907292,2.7159557,0.27867404,74,954.77997,11.481114,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.10027,60.05385,102.30259,0.04650911,16651.723,1.0000097,0.06649443,1.7982025,3.3757608,716.1298,4.0071645,9.871868438,3.0089455,2.817317,0.28700024,74,954.7618,11.471268,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.021656,60.062355,102.29183,0.046505623,16649.363,1.0000098,0.066488765,1.8237944,3.3854249,716.14166,4.1320434,10.33087894,3.1488519,2.9571962,0.29542568,74,954.7775,11.461749,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.015687,60.063442,102.28898,0.046504572,16649.06,1.0000098,0.066488005,1.8232291,3.3869677,716.14246,4.1497226,10.38992454,3.166849,2.9751792,0.29659864,74,954.77856,11.460446,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.178576,60.088642,102.267624,0.046498533,16642.08,1.0000099,0.06647396,1.7763494,3.4033139,716.14966,4.290855,10.54529921,3.2142072,3.0225637,0.3048502,74,954.78827,11.451278,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.131257,60.076653,102.25892,0.04649371,16645.4,1.0000099,0.0664683,1.784771,3.402509,716.16315,4.426075,10.84536319,3.3056667,3.114237,0.32087412,74,954.8062,11.450395,46.01312251,-89.67246805,
lake,littoral,l2,13a,2024-03-13 11:29:00,,10.1319475,60.076183,102.25727,0.04649299,16645.531,1.0000099,0.066467226,1.7839729,3.4029486,716.1648,4.445062,10.88156168,3.3167,3.1252944,0.32285494,74,954.8084,11.450017,46.01313243,-89.6724729,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.133982,60.097157,102.217606,0.046469305,16643.773,1.0000101,0.066428445,1.9043475,3.425773,716.14557,4.533793,11.0866565,3.3792129,3.187574,0.33162555,74,954.7827,11.43227,46.01313979,-89.672465,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.14915,60.094532,102.21882,0.046478048,16640.943,1.0000101,0.06644065,1.9231468,3.426261,716.12494,4.6022115,11.24453576,3.4273345,3.2356768,0.33266026,74,954.7552,11.422213,46.01313979,-89.672465,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.1511755,60.095013,102.217636,0.04647824,16640.549,1.0000101,0.06644072,1.9293318,3.427105,716.1219,4.6124115,11.26810039,3.434517,3.2428482,0.33300984,74,954.75116,11.420474,46.01313979,-89.672465,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.054148,60.085266,102.17974,0.046462152,16643.076,1.0000103,0.06642,1.8390607,3.431374,716.1413,4.6835957,11.683729,3.5612006,3.3698106,0.333,74,954.77704,11.42013,46.01313979,-89.672465,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.014958,60.107655,102.17549,0.04646292,16636.816,1.0000104,0.066414475,1.9005331,3.4358778,716.1426,4.8162317,11.76725394,3.586659,3.3954403,0.34843963,74,954.7787,11.402844,46.01312981,-89.67246319,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.007012,60.109814,102.17362,0.046462387,16636.219,1.0000104,0.06641305,1.9040985,3.4365408,716.14343,4.8334317,11.79122244,3.5939646,3.4027753,0.35016295,74,954.7799,11.400929,46.01312981,-89.67246319,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.016975,60.11564,102.13895,0.04644884,16634.607,1.0000104,0.06639036,1.776725,3.445339,716.157,4.877805,11.87017126,3.6180282,3.430244,0.35906303,74,954.798,11.391042,46.01312981,-89.67246319,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.029198,60.11562,102.174416,0.046463326,16634.611,1.0000104,0.06638811,1.8219048,3.4466138,716.09906,4.095661,10.07454987,3.0707228,2.8795364,0.3597622,74,954.72076,11.381551,46.01312088,-89.67246067,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.031007,60.115772,102.17703,0.04646441,16634.57,1.0000104,0.06638699,1.8218259,3.4470825,716.09314,4.0098996,9.877542651,3.010675,2.8192399,0.36013725,74,954.7129,11.380163,46.01312088,-89.67246067,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.10761,60.04067,101.94646,0.046362303,16655.38,1.0000105,0.06626284,1.7968007,3.4602697,716.0911,3.4616036,8.613285761,2.6253295,2.4337497,0.36,74,954.70105,11.361779,46.01312088,-89.67246067,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.066885,60.05983,101.97514,0.046376042,16650.064,1.0000105,0.066283084,1.640259,3.4779465,716.07764,2.6291037,6.693244751,2.040101,1.8484439,0.34418932,74,954.69116,11.360522,46.01312994,-89.67245847,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.06518,60.059193,101.96975,0.046373773,16650.24,1.0000105,0.066280745,1.6218396,3.480392,716.0762,2.518238,6.437533136,1.9621601,1.7704977,0.34243956,74,954.6898,11.359717,46.01312994,-89.67245847,
lake,littoral,l2,13a,2024-03-13 11:30:00,,10.003824,60.053307,101.94149,0.046361603,16651.873,1.0000105,0.06626979,1.6158658,3.4866686,716.10364,1.6021099,4.324311024,1.31805,1.1263955,0.31698513,74,954.7268,11.350728,46.01312994,-89.67245847,
lake,littoral,l2,13a,2024-03-13 11:30:00,,9.9744835,60.049736,101.964935,0.046370808,16652.863,1.0000105,0.06627795,1.5068337,3.4846585,716.10516,1.1113496,3.192108596,0.9729547,0.7813565,0.2914761,74,954.7289,11.341288,46.01312994,-89.67245847,
lake,littoral,l2,13a,2024-03-13 11:30:00,,9.983489,60.063644,102.01004,0.0463907,16649.008,1.0000105,0.06630683,1.3859615,3.472175,716.11847,0.070504606,0.790542651,0.2409574,0.049569666,0.22802578,74,954.74664,11.331899,46.01312012,-89.67245824,
lake,littoral,l2,13a,2024-03-13 11:30:00,,9.983686,60.06514,102.016266,0.046393402,16648.594,1.0000105,0.06631052,1.3679605,3.470636,716.11993,-0.06343345,0.48150689,0.1467633,-0.04459816,0.2198871,74,954.7486,11.330504,46.01312012,-89.67245824,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.326297,58.107437,102.27181,0.04627832,17212.13,0.999992,0.066467814,0.87076837,2.3830018,716.1029,-0.003766006,0.619503806,0.18882476,-0.002647766,0.396,73,954.7259,13.41812,,,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.4463825,58.131996,102.30872,0.046296027,17203.031,0.9999925,0.066813245,0.8581352,2.3920026,716.0915,-0.023640655,0.573638091,0.17484489,-0.016621035,0.396,73,954.7107,13.437224,,,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.457528,58.12845,102.30187,0.04629286,17202.557,0.99999255,0.0668457,0.8651642,2.392621,716.09186,-0.024132201,0.572502067,0.17449863,-0.016966626,0.396,73,954.7112,13.44015,,,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.679141,58.691822,103.25413,0.046741296,17038.273,0.9999928,0.06714043,0.7545221,2.4021416,716.03516,-0.046317466,0.521332612,0.15890218,-0.03256442,0.38765872,73,954.6356,13.4585,,,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.572093,58.971798,103.63374,0.04692659,16957.389,0.99999374,0.06796187,0.8687842,2.436412,716.0062,0.45721722,1.682364961,0.51278484,0.3214557,0.3872324,73,954.597,13.476882,,,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.569199,59.02,103.705826,0.046961192,16943.383,0.99999386,0.06805451,0.8764479,2.4401777,716.00134,0.50697494,1.797093832,0.5477542,0.35643885,0.38688955,73,954.59045,13.479388,,,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.693274,59.93148,104.61979,0.04743466,16686.135,0.9999988,0.06805583,0.9356962,2.5410626,716.01483,0.75254697,2.364493438,0.7206976,0.5290932,0.37880373,73,954.6084,13.525309,,,
lake,littoral,l3,13b,2024-03-13 12:56:00,,10.778759,60.040337,104.50788,0.04740206,16655.646,1.0000006,0.06778171,0.9768058,2.7100792,716.02155,1.2837108,3.589861877,1.0941899,0.90253854,0.35553965,73,954.61743,13.536685,,,
