"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:10:38"
"Time Offset = -05:00:00"
"Duration = 00:03:36"
"Readings = 109"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:11:34","59.693295","102.15394","0.046410024","16752.059","1.0000081","0.066400066","2.8186011","0.038385253","0.1670474","3.2383397","717.21686","5.817117","4.285313","16.796247","71","956.211","11.226247","46.01384388384886","-89.67170620081222",""
"2024-03-13 14:11:36","59.69393","102.15545","0.046410665","16751.996","1.0000081","0.06640105","2.7946532","0.03853346","0.16280624","3.2380664","717.217","5.8538074","4.311126","16.79589","71","956.2112","11.228569","46.01384055664661","-89.67170827975843",""
"2024-03-13 14:11:38","59.66139","102.17808","0.04641634","16751.924","1.0000081","0.06641006","3.0221882","0.08037559","0.2388626","3.2144918","717.2025","6.1559725","4.523631","16.78787","71","956.1919","11.20254","46.013837166400826","-89.67171006373779",""
"2024-03-13 14:11:40","59.6691","102.147064","0.04640452","16757.938","1.000008","0.06639488","2.8131468","0.053517897","0.23898944","3.227694","717.18854","6.3963757","4.6928678","16.802671","71","956.1733","11.20103","46.013839810054094","-89.67170855638804",""
"2024-03-13 14:11:42","59.66874","102.14454","0.04640345","16758.568","1.000008","0.06639356","2.799583","0.052167997","0.24188596","3.2282643","717.18665","6.431706","4.717732","16.803942","71","956.1707","11.199877","46.013846814391975","-89.67171197486721",""
"2024-03-13 14:11:44","59.669987","102.15408","0.046407476","16758.666","1.0000081","0.06639976","3.3181455","0.23719785","0.22959226","3.2260442","717.1728","6.9118037","5.0556498","16.828796","71","956.1522","11.2","46.01385051662208","-89.67171684123126",""
"2024-03-13 14:11:46","59.66502","102.119354","0.046392802","16760.24","1.0000081","0.06637754","3.3350585","0.10909213","0.2250787","3.2339","717.24097","7.27021","5.3079987","16.808207","71","956.24316","11.208424","46.01385283833965","-89.6717216800993",""
"2024-03-13 14:11:48","59.66449","102.11612","0.046391428","16760.387","1.0000081","0.06637546","3.3558583","0.1020419","0.22419803","3.2345989","717.24774","7.3243685","5.3461275","16.806824","71","956.25226","11.20932","46.013856225409","-89.6717269838574",""
"2024-03-13 14:11:50","59.685963","102.21161","0.046432603","16754.357","1.0000079","0.06639166","3.7180502","0.09640234","0.17954893","3.2170186","717.245","7.9716187","5.8015733","16.797613","71","956.2485","11.218637","46.013863008087505","-89.6717283459422",""
"2024-03-13 14:11:52","59.684906","102.13479","0.04640123","16754.654","1.0000082","0.06638138","2.90913","0.059720807","0.18689282","3.2305365","717.20215","8.245787","5.9946","16.803917","71","956.1914","11.219588","46.0138639506763","-89.6717251284463",""
"2024-03-13 14:11:54","59.685566","102.1299","0.046399307","16754.47","1.0000082","0.066380925","2.8335462","0.056185182","0.18615614","3.2313628","717.1971","8.2967415","6.0304656","16.804392","71","956.18463","11.219976","46.013859284507106","-89.6717164676137",""
"2024-03-13 14:11:56","59.657772","102.104","0.04638577","16762.275","1.0000081","0.066366605","2.9752553","0.2504555","0.2166308","3.233903","717.1876","8.390013","6.2844844","16.804827","71","956.17206","11.202036","46.01386035949334","-89.67171330924812",""
"2024-03-13 14:11:58","59.65468","102.09781","0.04638292","16763.145","1.0000081","0.066364616","2.9565616","0.269937","0.22035773","3.234777","717.1848","8.408441","6.3176455","16.80518","71","956.16833","11.20011","46.013859176680384","-89.6717132266165",""
"2024-03-13 14:12:00","59.683006","102.12052","0.046385527","16752.146","1.0000083","0.066360995","3.2729485","0.32003534","0.18203601","3.2427962","717.20654","8.92376","6.4888945","16.78843","71","956.1973","11.218364","46.01385785987698","-89.67172032424267",""
"2024-03-13 14:12:02","59.669094","102.12144","0.046393115","16758.79","1.0000081","0.06637719","3.3722746","0.31960082","0.1798014","3.2353609","717.16815","9.117087","6.613041","16.803326","71","956.14606","11.2195","46.013862198879345","-89.67173273123454",""
"2024-03-13 14:12:04","59.66863","102.12226","0.046393972","16759.098","1.0000081","0.06637875","3.3931065","0.32128453","0.1782277","3.234876","717.16486","9.155653","6.632195","16.804304","71","956.14166","11.220262","46.013862180586365","-89.67172846137215",""
"2024-03-13 14:12:06","59.698154","102.161064","0.046413295","16750.918","1.0000083","0.06634458","2.828162","0.13643141","0.2328544","3.2383895","717.1909","9.568155","6.925436","16.796711","71","956.1764","11.210905","46.013860437589386","-89.67172760111355",""
"2024-03-13 14:12:08","59.683975","102.1167","0.046393767","16754.916","1.0000082","0.06636955","3.4236424","0.18755923","0.1717491","3.2570527","717.2056","9.869809","7.1375875","16.819893","71","956.19604","11.236548","46.01385550301399","-89.67172632875614",""
"2024-03-13 14:12:10","59.683514","102.11331","0.046392336","16755.045","1.0000082","0.066371016","3.467768","0.18669702","0.16708991","3.2591784","717.2081","9.916125","7.170175","16.822073","71","956.1994","11.23897","46.01384810170345","-89.6717225517862",""
"2024-03-13 14:12:12","59.697205","102.1601","0.04641286","16751.203","1.0000082","0.06640374","3.2721956","0.18050134","0.16460624","3.2392502","717.19446","10.398292","7.509511","16.79798","71","956.18115","11.230634","46.01384874703046","-89.67171521062593",""
"2024-03-13 14:12:14","59.70727","102.136696","0.04639189","16750.77","1.0000083","0.066370316","3.098458","0.062471602","0.18814248","3.2507505","717.20026","10.604641","7.6546307","16.79672","71","956.1889","11.23893","46.01385384679666","-89.67172049832202",""
"2024-03-13 14:12:16","59.708878","102.13609","0.046390507","16750.568","1.0000083","0.06636799","3.0716388","0.049707506","0.1906444","3.251176","717.2003","10.64401","7.6823263","16.79564","71","956.189","11.239437","46.01385725926928","-89.67171990187369",""
"2024-03-13 14:12:18","59.70191","102.19379","0.04642598","16750.094","1.0000081","0.06642433","3.0233986","0.24251409","0.21503216","3.23052","717.1939","10.921037","7.8773036","16.796","71","956.1804","11.258184","46.01385544931228","-89.67171913396264",""
"2024-03-13 14:12:20","59.705997","102.17398","0.046419006","16750.87","1.0000082","0.066387184","2.9352167","0.30288994","0.19169755","3.2385437","717.1872","11.30926","8.150598","16.803694","71","956.17145","11.233736","46.01384990654921","-89.67171804447203",""
"2024-03-13 14:12:22","59.706146","102.17415","0.046419665","16750.93","1.0000082","0.066385515","2.9245756","0.31661537","0.19011435","3.238568","717.1862","11.359673","8.186084","16.804493","71","956.17017","11.231862","46.01384646881726","-89.67172057805878",""
"2024-03-13 14:12:24","59.68068","102.14462","0.046404768","16756.045","1.0000081","0.06639151","3.3034623","0.14319839","0.18246655","3.234361","717.23315","11.567702","8.3323965","16.829138","71","956.2328","11.266464","46.013852825264294","-89.67171773916193",""
"2024-03-13 14:12:26","59.738853","102.20381","0.046435144","16739.607","1.0000083","0.06644341","3.2296512","0.32057813","0.16848877","3.2464433","717.2173","12.041243","8.665835","16.831083","71","956.21155","11.2686405","46.01385254517358","-89.67171400826433",""
"2024-03-13 14:12:28","59.744263","102.20931","0.046437964","16737.998","1.0000083","0.06644943","3.2352452","0.333642","0.16680127","3.2475677","717.2172","12.098748","8.706322","16.832132","71","956.2115","11.270195","46.01384983888882","-89.671717190917",""
"2024-03-13 14:12:30","59.77149","102.293015","0.04647497","16730.387","1.0000081","0.06649169","3.3065422","0.26468095","0.19168207","3.2524211","717.2162","12.356977","8.887965","16.807749","71","956.21014","11.27","46.01385382497977","-89.67172492758151",""
